"","agentNames","capabilities","spread"
"274","classif.ctree(2)","0.493627450980392","0.252829935041652"
"275","classif.boosting(2)","0.49124649859944","0.174113563733488"
"276","classif.boosting(2)","0.49124649859944","0.174113563733488"
"277","classif.cforest(2)","0.551960784313726","0.233660000130552"
"278","classif.cforest(2)","0.551960784313726","0.233660000130552"
"279","classif.ctree(2)","0.493627450980392","0.252829935041652"
"280","classif.ctree(2)","0.493627450980392","0.252829935041652"
"281","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"282","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"283","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"284","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"285","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"286","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"287","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"288","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"289","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"290","classif.boosting(2)","0.49124649859944","0.174113563733488"
"291","classif.boosting(2)","0.49124649859944","0.174113563733488"
"292","classif.boosting(2)","0.49124649859944","0.174113563733488"
"293","classif.boosting(2)","0.49124649859944","0.174113563733488"
"294","classif.cforest(2)","0.551960784313726","0.233660000130552"
"295","classif.boosting(2)","0.49124649859944","0.174113563733488"
"296","classif.boosting(2)","0.49124649859944","0.174113563733488"
"297","classif.boosting(2)","0.49124649859944","0.174113563733488"
"298","classif.boosting(2)","0.49124649859944","0.174113563733488"
"299","classif.cforest(2)","0.551960784313726","0.233660000130552"
"300","classif.cforest(2)","0.551960784313726","0.233660000130552"
"301","classif.cforest(2)","0.551960784313726","0.233660000130552"
"302","classif.ctree(2)","0.493627450980392","0.252829935041652"
"303","classif.ctree(2)","0.493627450980392","0.252829935041652"
"304","classif.ctree(2)","0.493627450980392","0.252829935041652"
"305","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"306","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"307","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"308","classif.ctree(2)","0.493627450980392","0.252829935041652"
"309","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"310","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"311","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"312","classif.cforest(2)","0.551960784313726","0.233660000130552"
"313","classif.ctree(2)","0.493627450980392","0.252829935041652"
"314","classif.ctree(2)","0.493627450980392","0.252829935041652"
"315","classif.ctree(2)","0.493627450980392","0.252829935041652"
"316","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"317","classif.avNNet(1)","0.583333333333333","0.199304345718356"
"318","classif.boosting(2)","0.49124649859944","0.174113563733488"
"319","classif.boosting(2)","0.49124649859944","0.174113563733488"
"320","classif.cforest(2)","0.551960784313726","0.233660000130552"
"321","classif.cforest(2)","0.551960784313726","0.233660000130552"
"322","classif.cforest(2)","0.551960784313726","0.233660000130552"
"323","classif.ctree(2)","0.493627450980392","0.252829935041652"
"324","classif.ctree(2)","0.493627450980392","0.252829935041652"
"325","classif.ctree(2)","0.493627450980392","0.252829935041652"
"326","classif.ctree(2)","0.493627450980392","0.252829935041652"
